,city,date,treat,price,rating,omtaler,gæster,soveværelser,shampoo,hot water,hangers,blackout curtains,entertainment,work,family,security,wi-fi,kitchen,refrigerator,attractions nearby,outdoor,parkering and faciliteter,smoking allowed,hair dryer,other,cleaning products,temperature,view,bed linen,gæster,washing machine,host,fitness equipment,dishwasher,fireplace,pool etc.,mailbox,Sights,Safety,Shopping,Location,Climate,Affordability
683,Barcalona,2024-05-24,0,1095,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
684,Barcalona,2024-05-24,0,1315,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
685,Barcalona,2024-05-24,0,1052,5.0,4,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
686,Barcalona,2024-05-24,0,1140,4.38,13,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
687,Barcalona,2024-05-24,0,1394,4.82,39,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
688,Barcalona,2024-05-24,0,1381,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
689,Barcalona,2024-05-24,0,1381,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
690,Barcalona,2024-05-24,0,1314,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
691,Barcalona,2024-05-24,0,1140,3.33,3,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
692,Barcalona,2024-05-24,0,1381,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
693,Barcalona,2024-05-24,0,1381,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
694,Barcalona,2024-05-24,0,1107,5.0,3,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
695,Barcalona,2024-05-24,0,1315,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
696,Barcalona,2024-05-24,0,1381,,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
697,Barcalona,2024-05-24,0,1381,,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,
698,Barcalona,2024-05-24,0,1184,3.67,6,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
699,Barcalona,2024-05-24,0,1095,4.66,32,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
700,Barcalona,2024-05-24,0,1408,,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
701,Barcalona,2024-05-24,0,1381,3.75,8,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
702,Barcalona,2024-05-24,0,1381,3.20,5,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
703,Barcalona,2024-05-24,0,1381,2.78,9,4.0,3.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,4.0,1.0,,,,,,,,,,,,
704,Barcalona,2024-05-24,0,1381,3.54,13,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
705,Barcalona,2024-05-24,0,1381,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
706,Barcalona,2024-05-24,0,1052,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
707,Barcalona,2024-05-24,0,1095,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
708,Barcalona,2024-05-24,0,1113,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
709,Barcalona,2024-05-24,0,1227,4.75,4,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,
710,Barcalona,2024-05-24,0,1095,3.67,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
711,Barcalona,2024-05-24,0,1503,,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,
712,Barcalona,2024-05-24,0,1315,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
713,Barcalona,2024-05-24,0,1227,,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
714,Barcalona,2024-05-24,0,1402,,,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
715,Barcalona,2024-05-24,0,1227,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
716,Barcalona,2024-05-24,0,1184,4.33,3,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
717,Barcalona,2024-05-24,0,1131,4.0,3,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,
718,Barcalona,2024-05-24,0,1281,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
719,Barcalona,2024-05-24,0,1381,,,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
720,Barcalona,2024-05-24,0,1499,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,Barcalona,2024-05-24,0,1381,,,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
722,Barcalona,2024-05-24,0,1271,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
723,Barcalona,2024-05-24,0,1315,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
724,Barcalona,2024-05-24,0,1140,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
725,Barcalona,2024-05-24,0,1276,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
726,Barcalona,2024-05-24,0,1315,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
727,Barcalona,2024-05-24,0,1381,,,,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
728,Barcalona,2024-05-24,0,1289,,,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,7.0,1.0,,,1.0,,,,,,,,,
729,Barcalona,2024-05-24,0,1381,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
730,Barcalona,2024-05-24,0,1140,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
731,Barcalona,2024-05-24,0,1061,4.46,162,6.0,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,6.0,1.0,,,,,,,,,,,,
732,Barcalona,2024-05-24,0,1105,,,5.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,5.0,,,1.0,,,1.0,,,,,,,
733,Barcalona,2024-05-24,0,1227,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
734,Barcalona,2024-05-24,0,1402,4.0,7,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
735,Barcalona,2024-05-24,0,1227,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
736,Barcalona,2024-05-24,0,1227,,,4.0,3.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,
737,Barcalona,2024-05-24,0,1964,4.93,46,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,
738,Barcalona,2024-05-24,0,1438,4.91,259,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,
739,Barcalona,2024-05-24,0,1666,4.62,26,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
740,Barcalona,2024-05-24,0,1578,4.86,36,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,
741,Barcalona,2024-05-24,0,1610,4.80,132,3.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,
742,Barcalona,2024-05-24,0,1841,4.84,431,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
743,Barcalona,2024-05-24,0,1676,4.70,323,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
744,Barcalona,2024-05-24,0,1929,4.96,521,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,
745,Barcalona,2024-05-24,0,1758,4.90,10,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
746,Barcalona,2024-05-24,0,1676,4.62,34,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
747,Barcalona,2024-05-24,0,1788,4.92,12,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
748,Barcalona,2024-05-24,0,1557,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
749,Barcalona,2024-05-24,0,1920,4.89,1.106,3.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,3.0,,,,,,1.0,,,,,,,
750,Barcalona,2024-05-24,0,2079,4.78,329,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,4.0,1.0,,,1.0,,,,,,,,,
751,Barcalona,2024-05-24,0,1490,4.63,38,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,
752,Barcalona,2024-05-24,0,1490,4.66,157,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,
753,Barcalona,2024-05-24,0,1609,4.91,22,2.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
754,Barcalona,2024-05-24,0,1885,4.79,328,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
755,Barcalona,2024-05-24,0,1964,4.87,47,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,
756,Barcalona,2024-05-24,0,1706,4.68,19,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,
757,Barcalona,2024-05-24,0,1656,4.63,307,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
758,Barcalona,2024-05-24,0,1964,4.96,52,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
759,Barcalona,2024-05-24,0,1685,4.43,28,4.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,1.0,,,,,,,
760,Barcalona,2024-05-24,0,1473,4.62,200,2.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
761,Barcalona,2024-05-24,0,1964,4.95,43,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,4.0,,1.0,,,,,,,,,,,
762,Barcalona,2024-05-24,0,1788,,,5.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,5.0,1.0,,,,,,,,,,,,
763,Barcalona,2024-05-24,0,1684,4.81,21,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
764,Barcalona,2024-05-24,0,1490,5.0,4,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,
765,Barcalona,2024-05-24,0,1512,4.54,295,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
766,Barcalona,2024-05-24,0,1534,4.32,464,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,6.0,1.0,,,1.0,,,,,,,,,
767,Barcalona,2024-05-24,0,1600,4.62,78,3.0,3.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,
768,Barcalona,2024-05-24,0,1714,4.65,105,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,
769,Barcalona,2024-05-24,0,1714,4.47,17,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
770,Barcalona,2024-05-24,0,1622,4.51,247,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,4.0,,,1.0,,,,,,,,,,
771,Barcalona,2024-05-24,0,1609,4.63,19,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,4.0,,1.0,,1.0,,,,,,,,,
772,Barcalona,2024-05-24,0,1841,4.53,244,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
773,Barcalona,2024-05-24,0,2049,4.33,15,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
774,Barcalona,2024-05-24,0,1617,4.68,120,3.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,
775,Barcalona,2024-05-24,0,1848,5.0,13,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
776,Barcalona,2024-05-24,0,1908,4.78,399,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
777,Barcalona,2024-05-24,0,1863,4.86,7,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
778,Barcalona,2024-05-24,0,1580,4.64,33,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
779,Barcalona,2024-05-24,0,1628,4.30,82,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
780,Barcalona,2024-05-24,0,1490,4.71,7,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,
781,Barcalona,2024-05-24,0,1490,4.50,12,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,
782,Barcalona,2024-05-24,0,1937,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
783,Barcalona,2024-05-24,0,1964,4.85,39,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,4.0,1.0,,,1.0,,,,,,,,,
784,Barcalona,2024-05-24,0,1837,,,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,6.0,1.0,1.0,,,,1.0,,,,,,,
785,Barcalona,2024-05-24,0,1632,4.75,12,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
786,Barcalona,2024-05-24,0,1964,4.91,45,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,,1.0,,1.0,,,,,,,
787,Barcalona,2024-05-24,0,1798,4.58,234,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,
788,Barcalona,2024-05-24,0,1833,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
789,Barcalona,2024-05-24,0,1491,4.21,44,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,
790,Barcalona,2024-05-24,0,1491,4.47,64,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,6.0,1.0,,,1.0,,,,,,,,,
791,Barcalona,2024-05-24,0,1770,4.39,74,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,4.0,1.0,1.0,,1.0,,,1.0,,,,,,
792,Barcalona,2024-05-24,0,1964,4.81,42,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,
793,Barcalona,2024-05-24,0,1788,4.75,4,2.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
794,Barcalona,2024-05-24,0,1648,4.58,24,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,
795,Barcalona,2024-05-24,0,1491,4.45,91,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,
796,Barcalona,2024-05-24,0,1580,4.83,23,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
797,Barcalona,2024-05-24,0,1586,4.72,93,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
798,Barcalona,2024-05-24,0,1788,4.63,8,2.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,
799,Barcalona,2024-05-24,0,1666,4.40,15,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,
800,Barcalona,2024-05-24,0,1543,4.35,81,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,
801,Barcalona,2024-05-24,0,1964,4.95,43,3.0,2.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,3.0,,,,,,1.0,,,,,,,
802,Barcalona,2024-05-24,0,1444,4.60,183,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
803,Barcalona,2024-05-24,0,1491,4.24,30,3.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,
804,Barcalona,2024-05-24,0,1648,4.59,58,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
805,Barcalona,2024-05-24,0,1595,4.63,16,6.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,6.0,1.0,,,,,,,,,,,,
806,Barcalona,2024-05-24,0,1639,4.83,6,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,4.0,1.0,,,,1.0,1.0,,,,,,,
807,Barcalona,2024-05-24,0,1580,4.52,31,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,4.0,,1.0,,1.0,,,1.0,,,,,,
808,Barcalona,2024-05-24,0,1964,4.94,31,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
809,Barcalona,2024-05-24,0,1928,4.29,52,3.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,
810,Barcalona,2024-05-24,0,1709,4.69,43,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,
811,Barcalona,2024-05-24,0,1534,4.72,109,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,
812,Barcalona,2024-05-24,0,1818,4.44,39,9.0,7.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,9.0,1.0,,,1.0,,,,,,,,,
813,Barcalona,2024-05-24,0,1431,4.92,13,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,
814,Barcalona,2024-05-24,0,1893,,,4.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,4.0,,,,,,1.0,,,,,,,
815,Barcalona,2024-05-24,0,1483,4.71,17,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,4.0,,1.0,,,,,,,,,,,
