,city,date,treat,price,rating,omtaler,gæster,soveværelser,entertainment,security,work,wi-fi,kitchen,outdoor,bathroom,shampoo,washing machine,refrigerator,hot water,bed linen,family,parkering and faciliteter,hair dryer,hangers,smoking allowed,other,cleaning products,host,mailbox,view,dishwasher,blackout curtains,temperature,attractions nearby,fireplace,fitness equipment,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
554,Copenhagen,2024-05-17,0,1177,4.91,11,4.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
555,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,6.8,9.0,5.25,8.25,5.0,1.25
556,Copenhagen,2024-05-17,0,1165,5.0,3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
557,Copenhagen,2024-05-17,0,1118,,,4.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
558,Copenhagen,2024-05-17,0,1171,4.63,16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
559,Copenhagen,2024-05-17,0,1206,4.77,14,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
560,Copenhagen,2024-05-17,0,1118,4.67,3,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
561,Copenhagen,2024-05-17,0,1174,4.83,12,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
562,Copenhagen,2024-05-17,0,1094,4.93,14,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
563,Copenhagen,2024-05-17,0,1487,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
564,Copenhagen,2024-05-17,0,1165,4.73,11,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
565,Copenhagen,2024-05-17,0,1410,4.48,296,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
566,Copenhagen,2024-05-17,0,1234,5.0,7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
567,Copenhagen,2024-05-17,0,1236,,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
568,Copenhagen,2024-05-17,0,1236,4.85,21,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
569,Copenhagen,2024-05-17,0,1230,5.0,4,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
570,Copenhagen,2024-05-17,0,1184,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
571,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
572,Copenhagen,2024-05-17,0,1236,4.71,7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
573,Copenhagen,2024-05-17,0,1106,5.0,13,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
574,Copenhagen,2024-05-17,0,1118,,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
575,Copenhagen,2024-05-17,0,1206,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
576,Copenhagen,2024-05-17,0,1176,4.54,96,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
577,Copenhagen,2024-05-17,0,1118,4.89,35,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
578,Copenhagen,2024-05-17,0,1236,4.72,19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
579,Copenhagen,2024-05-17,0,1118,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
580,Copenhagen,2024-05-17,0,1146,5.0,6,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
581,Copenhagen,2024-05-17,0,1187,5.0,4,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
582,Copenhagen,2024-05-17,0,1118,4.76,29,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
583,Copenhagen,2024-05-17,0,1247,4.85,20,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
584,Copenhagen,2024-05-17,0,1177,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
585,Copenhagen,2024-05-17,0,1236,4.60,5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
586,Copenhagen,2024-05-17,0,1118,5.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
587,Copenhagen,2024-05-17,0,1206,4.82,11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
588,Copenhagen,2024-05-17,0,1206,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
589,Copenhagen,2024-05-17,0,1237,4.67,3,3.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
590,Copenhagen,2024-05-17,0,1118,5.0,13,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
591,Copenhagen,2024-05-17,0,1236,4.86,7,3.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
592,Copenhagen,2024-05-17,0,1143,4.81,85,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
593,Copenhagen,2024-05-17,0,1177,4.64,14,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
594,Copenhagen,2024-05-17,0,1247,,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
595,Copenhagen,2024-05-17,0,1118,4.60,5,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
596,Copenhagen,2024-05-17,0,1247,4.0,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
597,Copenhagen,2024-05-17,0,1259,4.64,14,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
598,Copenhagen,2024-05-17,0,1234,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
599,Copenhagen,2024-05-17,0,1118,4.79,14,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
600,Copenhagen,2024-05-17,0,1206,4.93,14,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
601,Copenhagen,2024-05-17,0,1200,5.0,7,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
602,Copenhagen,2024-05-17,0,1230,4.82,11,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
603,Copenhagen,2024-05-17,0,1176,4.91,11,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
604,Copenhagen,2024-05-17,0,1121,4.50,4,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
605,Copenhagen,2024-05-17,0,1218,4.67,3,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
606,Copenhagen,2024-05-17,0,1153,4.67,6,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
607,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
608,Copenhagen,2024-05-17,0,1118,4.67,3,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
609,Copenhagen,2024-05-17,0,1147,4.78,9,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
610,Copenhagen,2024-05-17,0,1175,4.86,7,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
611,Copenhagen,2024-05-17,0,1136,4.81,16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
612,Copenhagen,2024-05-17,0,1206,4.60,5,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
613,Copenhagen,2024-05-17,0,1130,4.60,5,2.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
614,Copenhagen,2024-05-17,0,1236,4.75,4,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
615,Copenhagen,2024-05-17,0,1170,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
616,Copenhagen,2024-05-17,0,1147,4.29,17,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
617,Copenhagen,2024-05-17,0,1183,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
618,Copenhagen,2024-05-17,0,1410,4.58,401,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
619,Copenhagen,2024-05-17,0,1118,,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
620,Copenhagen,2024-05-17,0,1177,4.40,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
621,Copenhagen,2024-05-17,0,1236,5.0,8,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
622,Copenhagen,2024-05-17,0,1176,4.80,10,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
623,Copenhagen,2024-05-17,0,1370,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
624,Copenhagen,2024-05-17,0,1164,5.0,6,4.0,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
625,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
626,Copenhagen,2024-05-17,0,1094,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
627,Copenhagen,2024-05-17,0,1259,4.88,17,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
628,Copenhagen,2024-05-17,0,1259,4.82,22,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
629,Copenhagen,2024-05-17,0,1165,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
630,Copenhagen,2024-05-17,0,1177,4.78,18,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
631,Copenhagen,2024-05-17,0,1118,4.72,36,4.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
632,Copenhagen,2024-05-17,0,1177,4.75,12,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
633,Copenhagen,2024-05-17,0,1124,4.50,4,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
634,Copenhagen,2024-05-17,0,1177,4.96,23,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
635,Copenhagen,2024-05-17,0,1253,4.60,5,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
636,Copenhagen,2024-05-17,0,1194,3.80,10,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
637,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
638,Copenhagen,2024-05-17,0,1147,5.0,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
639,Copenhagen,2024-05-17,0,1236,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
640,Copenhagen,2024-05-17,0,1462,,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,6.8,9.0,5.25,8.25,5.0,1.25
641,Copenhagen,2024-05-17,0,1156,4.89,19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
642,Copenhagen,2024-05-17,0,1236,5.0,10,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
643,Copenhagen,2024-05-17,0,1208,4.75,8,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
644,Copenhagen,2024-05-17,0,1177,4.73,11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
645,Copenhagen,2024-05-17,0,1176,4.33,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
646,Copenhagen,2024-05-17,0,1177,4.80,5,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
647,Copenhagen,2024-05-17,0,1116,4.80,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
648,Copenhagen,2024-05-17,0,1188,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
649,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
650,Copenhagen,2024-05-17,0,1118,5.0,6,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
651,Copenhagen,2024-05-17,0,1175,5.0,4,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
652,Copenhagen,2024-05-17,0,1236,4.83,6,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
653,Copenhagen,2024-05-17,0,1118,4.79,19,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
654,Copenhagen,2024-05-17,0,1136,4.43,7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
655,Copenhagen,2024-05-17,0,1177,4.80,5,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
656,Copenhagen,2024-05-17,0,1236,4.75,4,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
657,Copenhagen,2024-05-17,0,1177,4.77,142,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
658,Copenhagen,2024-05-17,0,1101,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
659,Copenhagen,2024-05-17,0,1177,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
660,Copenhagen,2024-05-17,0,1236,5.0,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
661,Copenhagen,2024-05-17,0,1118,,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,6.8,9.0,5.25,8.25,5.0,1.25
662,Copenhagen,2024-05-17,0,1112,4.56,9,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
663,Copenhagen,2024-05-17,0,1234,5.0,4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,6.8,9.0,5.25,8.25,5.0,1.25
664,Copenhagen,2024-05-17,0,1184,4.83,7,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,6.8,9.0,5.25,8.25,5.0,1.25
